,title,year,kind,genre,rating,vote,country,language,director,runtime
6284,Bad Guy,2001.0,0,7,1,0.0039007636626237473,9,0,1983,0.06118665018541409
6285,Rocky Marciano,1999.0,0,3,1,0.0007599259488514193,8,2,524,0.05686032138442521
6286,A Soldier's Tale,1988.0,0,7,1,8.935526923961103e-05,9,2,2041,0.06365883807169344
6287,Mail Order Wife,2004.0,0,4,1,0.0005243529663106265,8,0,1354,0.07292954264524103
6288,Dogville,2003.0,0,5,1,0.05826166634580002,9,2,2045,0.05871446229913473
6289,The Dream Catcher,1999.0,0,7,1,0.00023638530317024372,8,2,939,0.0630407911001236
6290,Gosford Park,2001.0,0,4,1,0.03402811116770278,8,0,2934,0.06427688504326327
6291,Grind,2003.0,0,1,2,0.004925912296990921,8,2,484,0.07601977750309022
6292,Monsieur N.,2003.0,0,3,1,0.000351734832552287,1,0,213,0.06427688504326327
6293,Rosenstrasse,2003.0,0,7,1,0.0009455412126809749,2,0,2203,0.06674907292954263
6294,Campfire Tales,1997.0,0,8,2,0.0015836190671147429,8,2,2305,0.06922126081582199
6295,Flirting,1991.0,0,7,1,0.0024101553075811448,9,2,1683,0.05933250927070457
6297,The Trial of Billy Jack,1974.0,0,0,2,0.0005414116995290977,8,2,3455,0.05624227441285537
6298,Dead Poets Society,1989.0,0,4,4,0.18220676646837922,8,0,2746,0.04202719406674907
6300,Pearl Jam: Single Video Theory,1998.0,0,6,4,0.00034401778657250245,8,2,2247,0.07540173053152038
6301,Near Dark,1987.0,0,0,1,0.01466238736159072,8,2,1892,0.014215080346106303
6302,The Magnificent Butcher,1979.0,0,0,1,0.0009345748841833863,3,0,3628,0.049443757725587144
6303,Bells of Innocence,2003.0,0,8,0,0.00033183297713073733,8,2,120,0.06674907292954263
6304,The Luzhin Defence,2000.0,0,7,1,0.0017887300260511227,7,0,2254,0.012360939431396786
6305,Longtime Companion,1989.0,0,7,1,0.00227327928151865,8,2,2575,0.055624227441285534
6306,Coldplay: Live 2003,2003.0,0,6,4,0.0002883738234551083,8,2,1684,0.054388133498145856
6307,The White Sheik,1952.0,0,4,1,0.00240243826160136,5,0,1030,0.060568603213844247
6308,Without a Paddle,2004.0,0,1,2,0.018555027817919956,8,2,3289,0.060568603213844247
6310,Unzipped,1995.0,0,6,1,0.0004520564302894867,8,0,919,0.07292954264524103
6311,1776,1972.0,0,7,1,0.003775260125373566,8,2,2710,0.05747836835599505
6312,Run the Wild Fields,2000.0,0,7,1,0.00026806580771883306,8,2,2630,0.08405438813349814
6313,Mobile Suit Gundam: Char's Counterattack,1988.0,0,2,1,0.00061167743397661,6,4,3664,0.07292954264524103
6314,The Mighty Ducks,1992.0,0,4,1,0.02569776311268268,8,2,3243,0.05500618046971569
6316,CKY2K,2000.0,0,4,1,0.0010596722611188418,8,2,256,0.012360939431396786
6317,Keeping the Promise,1997.0,0,7,1,0.00012590969756490645,8,2,3161,0.06736711990111247
6318,Urotsukidoji: Legend of the Overfiend,1989.0,0,2,1,0.0012700633041466533,6,4,1321,0.05129789864029666
6320,Pretty in Pink,1986.0,0,4,1,0.03156515501920732,8,2,1345,0.05747836835599505
6321,Plain Truth,2004.0,0,7,1,0.0003748859704916408,0,2,2663,0.04697156983930778
6322,Intermission,2003.0,0,4,1,0.006333257787514794,9,2,1677,0.014215080346106303
6324,Fluke,1995.0,0,7,1,0.0027541730941536475,8,2,470,0.05995055624227441
6325,The Jack Bull,1999.0,0,7,1,0.0018634635239606157,8,2,1660,0.07231149567367119
6326,Three Amigos!,1986.0,0,4,1,0.028983600058812016,8,0,1718,0.07231149567367119
6327,Kiss Toledo Goodbye,1999.0,0,4,2,0.0002343545015966162,8,2,2142,0.06365883807169344
6328,Norma Rae,1979.0,0,7,1,0.004504317890305846,8,2,2267,0.05624227441285537
6329,The Venusian,1954.0,0,10,2,0.0002457269904089303,7,2,447,0.055624227441285534
6330,One-Eyed Jacks,1961.0,0,7,1,0.004410494857604255,8,0,2255,0.029666254635352284
6331,Night and the City,1950.0,0,5,1,0.005169608485826223,7,2,1844,0.07231149567367119
6332,Father of the Bride,1991.0,0,4,1,0.02930568518838934,8,2,517,0.05747836835599505
6333,A Man's Best Friend,1965.0,1,4,1,6.823493287388479e-05,8,2,80,0.0661310259579728
6334,Assassins,1995.0,0,0,1,0.03260370694396044,1,0,2860,0.06736711990111247
6336,Brigadoon,1954.0,0,10,1,0.003256999563783822,8,2,3551,0.05624227441285537
6337,Tequila Sunrise,1988.0,0,5,1,0.012366363102447441,8,0,2981,0.06674907292954263
6339,The Perfect You,2002.0,0,4,2,0.00030990032013556004,8,2,2314,0.06983930778739184
6340,Streets of Fire,1984.0,0,0,1,0.008113864607271407,8,2,3570,0.05686032138442521
6341,The Dirty Dozen,1967.0,0,0,1,0.028388169037424426,7,0,2931,0.0519159456118665
6342,The Rolling Stones Sympathy for The Devil,1968.0,0,6,1,0.0011884250808868269,7,2,1514,0.014833127317676144
6343,Miss Lilly Comes to Dinner/Lucky Penny,2001.0,1,2,1,2.0308015736275233e-06,10,1,3009,0.07478368355995055
6344,Intimacy,2001.0,0,7,1,0.004785786988410622,1,2,2619,0.06118665018541409
6346,Almost Heroes,1998.0,0,1,2,0.006578578617608999,8,2,589,0.07354758961681086
6347,More Dogs Than Bones,2000.0,0,4,2,0.00016490108777855492,8,2,2358,0.06922126081582199
6350,The Thing Below,2004.0,0,0,0,0.00040453567346660266,0,2,1613,0.0710754017305315
6351,Freestyle: The Art of Rhyme,2000.0,0,6,1,0.0002246066540432041,8,2,1965,0.060568603213844247
6352,The Human Condition III: A Soldier's Prayer,1961.0,0,7,4,0.0023045536257525136,6,0,2294,0.05624227441285537
6353,GWAR: Phallus in Wonderland,1992.0,0,4,1,0.00012509737693545544,8,2,1839,0.0661310259579728
6354,The Captain's Paradise,1953.0,0,4,1,0.0006644782748909257,7,0,209,0.05809641532756489
6355,The Mean Season,1985.0,0,5,1,0.0016116441288308028,8,2,2770,0.05995055624227441
6356,Monster,2003.0,0,3,1,0.05831771646923214,8,2,2629,0.11557478368355993
6357,The Big Town,1987.0,0,7,2,0.0008074467056743032,8,2,281,0.07292954264524103
6359,The Lords of Discipline,1983.0,0,10,1,0.0010811987577992936,8,2,1043,0.049443757725587144
6360,Street Smart,1987.0,0,5,1,0.0012396012805422404,8,2,1570,0.06242274412855376
6362,Mishima: A Life in Four Chapters,1985.0,0,3,1,0.004255341617379112,8,0,2661,0.07911001236093942
6363,Any Which Way You Can,1980.0,0,0,1,0.007499344051091718,8,2,444,0.029666254635352284
6364,My Big Phat Hip Hop Family,2005.0,0,4,0,5.686244406157066e-05,8,2,1224,0.05747836835599505
6365,The General,1926.0,0,0,4,0.03522019169142214,8,2,636,0.04140914709517923
6366,My House in Umbria,2003.0,0,7,1,0.0013959730017115597,7,0,2875,0.060568603213844247
6367,Brave New Girl,2004.0,0,7,2,0.0003432054659430514,8,0,364,0.054388133498145856
6369,Miracle Mile,1988.0,0,0,1,0.004103843819986499,8,2,3268,0.05067985166872682
6370,The Passion of Joan of Arc,1928.0,0,3,4,0.02083967958825092,1,0,468,0.06118665018541409
6371,The Glow,2002.0,0,7,2,0.0004256560098323289,0,2,653,0.07045735475896167
6372,Blue Vinyl,2002.0,0,6,1,0.00012184809441765141,8,2,690,0.06674907292954263
6373,The Piano,1993.0,0,7,1,0.03335429120557317,9,0,1485,0.030284301606922123
6374,Paw Prints of Thieves,1995.0,1,1,4,6.09240472088257e-06,10,1,288,0.04511742892459827
6375,"He Said, She Said",1991.0,0,4,2,0.0027582346973009024,8,2,1932,0.06551297898640296
6376,Cowboy Up,2001.0,0,7,2,0.000349297870663934,8,2,3634,0.05500618046971569
6377,The Seventh Seal,1957.0,0,7,4,0.07116009946053788,9,0,1379,0.03584672435105068
6378,The Americanization of Emily,1964.0,0,4,1,0.0020275522911097194,8,2,234,0.04820766378244746
6379,Who Killed Cock Robin?,2001.0,1,5,1,0.0002705027696071861,7,2,807,0.06736711990111247
6380,The Son's Room,2001.0,0,7,1,0.007930686305330205,5,0,2507,0.029666254635352284
6381,The 4th Tenor,2002.0,0,4,2,0.00013971914826557363,8,2,1287,0.07663782447466005
6383,The Human Condition I: No Greater Love,1959.0,0,7,4,0.0029515670071102425,6,0,2294,0.05995055624227441
6384,The Greatest Story Ever Told,1965.0,0,3,1,0.003999054458787319,8,2,1169,0.05995055624227441
6385,Heartbreakers,2001.0,0,4,1,0.021564675750035945,8,0,787,0.0710754017305315
6386,Livin' tha Life,2003.0,0,4,2,2.6400420457157804e-05,8,2,1809,0.06798516687268231
6387,A Walk on the Moon,1999.0,0,7,1,0.003412965124638416,8,2,3476,0.02533992583436341
6388,Rage Against the Machine,1997.0,0,6,4,0.0001299713007121615,8,2,2873,0.08961681087762668
6389,Slam Dunk Ernest,1995.0,0,4,2,0.0008882726083046787,0,2,1735,0.07292954264524103
6391,Glitter,2001.0,0,7,0,0.009432260988870397,8,2,3561,0.055624227441285534
6392,Yossi & Jagger,2002.0,0,7,1,0.0028626178981853573,9,0,1020,0.05129789864029666
6393,The Hot Rock,1972.0,0,0,1,0.002404469063174988,8,2,2749,0.052533992583436336
6394,The Bridge of San Luis Rey,2004.0,0,7,2,0.0014166871777625603,7,2,2281,0.06798516687268231
6395,City Slickers,1991.0,0,4,1,0.021445670777821373,8,2,3038,0.05871446229913473
6396,Delta Force One: The Lost Patrol,2000.0,0,0,0,0.00020429863830692885,8,2,1823,0.07972805933250926
6397,Fighter Pilot: Operation Red Flag,2004.0,0,6,1,0.0002445085094647538,8,2,3249,0.029666254635352284
6399,F/X2,1991.0,0,0,2,0.004280929717206819,8,2,2864,0.05871446229913473
6401,Short Cuts,1993.0,0,4,1,0.017743519509098398,8,2,2934,0.05809641532756489
6402,Mom's Outta Sight,1998.0,0,4,0,5.0363879025962586e-05,8,2,1079,0.055624227441285534
6403,Witness,1985.0,0,5,1,0.03673963742881025,8,0,2746,0.05933250927070457
6404,Notting Hill,1999.0,0,4,1,0.11782345185903638,7,0,3010,0.05624227441285537
6405,Kenji Miyazawa's Night on the Galactic Railroad,1985.0,0,2,1,0.0007392117728004185,6,0,1191,0.05500618046971569
6406,Grease,1978.0,0,10,1,0.10281664055055843,8,2,2822,0.06860321384425215
6407,White Chicks,2004.0,0,4,2,0.05575809416583201,8,2,1907,0.06736711990111247
6410,The Draughtsman's Contract,1982.0,0,4,1,0.003938942732207944,7,0,2709,0.07354758961681086
6411,Phantoms,1998.0,0,8,2,0.008282014977567767,8,2,1631,0.08652657601977749
6413,The Baby,1973.0,0,7,1,0.001319614862543165,8,2,3375,0.052533992583436336
6414,Rock School,2005.0,0,6,1,0.00041631432259364227,8,2,874,0.06551297898640296
6415,Continental Divide,1981.0,0,4,1,0.0020092750769470716,8,2,2349,0.054388133498145856
6416,Leaving No Trace,2000.0,0,7,1,0.00017505509564669252,9,0,2285,0.055624227441285534
6418,Leaving Las Vegas,1995.0,0,7,1,0.04830302158904537,8,0,2448,0.054388133498145856
6420,Mr. India,1987.0,0,0,1,0.0060123911388816455,4,3,3160,0.1087762669962917
6422,Eight Hundred Leagues Down the Amazon,1993.0,0,0,2,8.407518514817947e-05,9,2,2135,0.054388133498145856
6424,Gardens of Stone,1987.0,0,7,1,0.0021892040963704703,8,2,1047,0.06118665018541409
6425,Poolhall Junkies,2002.0,0,4,1,0.003998242138157868,8,2,2256,0.05871446229913473
6426,The Stupids,1996.0,0,1,2,0.002715181703939999,7,0,1718,0.05871446229913473
6427,Manna from Heaven,2002.0,0,4,2,0.0001892707066620852,8,2,1098,0.12175525339925833
6428,In Pursuit of the Proper Sinner,2004.0,1,5,1,0.0001031647199402782,7,2,3138,0.029666254635352284
6429,Blue Citrus Hearts,2003.0,0,7,2,0.0001210357737882004,8,2,2486,0.05129789864029666
6430,Kangaroo Jack,2003.0,0,0,2,0.01249389744127125,8,2,785,0.06983930778739184
6432,Crazy in Alabama,1999.0,0,4,1,0.0028000692097176296,2,2,215,0.04820766378244746
6433,World Traveler,2001.0,0,7,2,0.0004808938126349975,0,2,271,0.03893695920889988
6434,Bon Jovi: This Left Feels Right - Live,2004.0,0,9,4,2.680658077188331e-05,8,2,210,0.06736711990111247
6436,My Girl,1991.0,0,4,1,0.030979471845373144,8,2,1347,0.23053152039555005
6437,Noam Chomsky: Rebel Without a Pause,2003.0,0,6,1,0.0002416653872616753,0,2,3593,0.06427688504326327
6438,Ocean's Eleven,2001.0,0,5,1,0.21875347774769485,8,0,3305,0.05006180469715698
6439,Witchboard III: The Possession,1995.0,0,8,2,0.0003180235264300701,0,2,2741,0.0173053152039555
6440,I Accuse My Parents,1993.0,1,4,4,0.0002916231059729123,8,2,3494,0.054388133498145856
6441,Resident Evil: Apocalypse,2004.0,0,0,1,0.07790642228812851,2,2,113,0.029666254635352284
6442,Midnight Madness,1980.0,0,4,1,0.0013821635510108926,8,2,2404,0.027812113720642767
6443,Madigan,1968.0,0,5,1,0.0014329335903515807,8,2,890,0.05995055624227441
6445,Miracle,2004.0,0,3,1,0.020997269790364415,0,2,2,0.06118665018541409
6446,Luckytown,2000.0,0,7,2,0.00038991390213648447,8,2,2656,0.0315203955500618
6447,Voodoo Academy,2000.0,0,8,0,0.0002725335711808136,8,2,749,0.014215080346106303
6448,"Stan Lee's Mutants, Monsters & Marvels",2002.0,0,6,1,0.00036188884042042465,8,2,3132,0.06798516687268231
6449,Independence Day,1996.0,0,0,1,0.22301978569357156,8,2,3018,0.06922126081582199
6450,8 Seconds,1994.0,0,3,1,0.0020482664671607202,8,2,1697,0.05747836835599505
6451,Johnson County War,2002.0,0,10,1,0.00027375205212499013,2,2,801,0.05006180469715698
6452,1969,1988.0,0,7,2,0.0015044178057432695,8,2,1006,0.054388133498145856
6453,Mr. Smith Goes to Washington,1939.0,0,4,4,0.045199144463913064,8,2,1053,0.07292954264524103
6454,The Dish,2000.0,0,4,1,0.006475007737353995,9,2,2928,0.05995055624227441
6455,Nothing in Common,1986.0,0,4,2,0.002783010476499158,8,2,1104,0.060568603213844247
6456,Striptease: The Greatest Exotic Dancers of All Time,2004.0,0,6,1,1.3809450700667159e-05,8,2,2771,0.0519159456118665
6457,Alfred Stieglitz: The Eloquent Eye,2001.0,1,6,1,4.6708436193433045e-05,8,2,2685,0.05129789864029666
6458,Dead Alive,1992.0,0,4,1,0.03810717920849103,9,0,2717,0.05747836835599505
6460,Lemora: A Child's Tale of the Supernatural,1973.0,0,10,1,0.0008712138750862075,8,2,2852,0.04697156983930778
6461,Lightning: Fire from the Sky,2001.0,0,0,2,0.00022704361593155713,2,2,756,0.060568603213844247
6462,Tarzan in Manhattan,1989.0,0,0,2,0.00017464893533196703,8,2,2419,0.07231149567367119
6463,Times Square,1980.0,0,7,1,0.0006198006402711201,8,2,127,0.054388133498145856
6464,With God on Our Side: George W. Bush and the Rise of the Religious Right in America,2004.0,0,6,2,9.301071207214058e-05,8,2,458,0.0741656365883807
6466,Roma,1972.0,0,4,1,0.005025827734413395,5,0,1030,0.06118665018541409
6468,Goo Goo Dolls Live in Buffalo,2004.0,0,9,4,7.71704597978459e-06,8,2,210,0.06427688504326327
6469,The Brain That Wouldn't Die,1962.0,0,8,2,0.0027082769785896654,8,2,1812,0.05315203955500618
6472,The Firm,1993.0,0,7,1,0.05151412503726521,8,2,3333,0.07663782447466005
6475,Our Man Flint,1966.0,0,0,1,0.0025539360589939735,8,0,696,0.07169344870210134
6476,Rage Against the Machine: Live at the Grand Olympic Auditorium,2003.0,0,9,4,8.041974231564992e-05,8,2,1537,0.0710754017305315
6477,The Prince of Egypt,1998.0,0,2,1,0.05049019488384222,8,0,381,0.0914709517923362
6478,Girl Fever,2002.0,0,4,2,0.0010162131074432127,8,2,2370,0.053770086526576014
6479,The Descent,2005.0,0,1,1,0.08553533147961766,7,2,2518,0.061804697156983925
6480,Raincoat,2004.0,0,7,1,0.0017408031089135132,4,3,2915,0.06242274412855376
6481,Neil Young: Silver and Gold,2000.0,0,6,4,4.386531399035451e-05,8,2,2023,0.038318912237330034
6482,One Little Indian,1973.0,0,4,1,0.00024857011261200884,8,2,298,0.05129789864029666
6483,The Fluffer,2001.0,0,7,2,0.0011876127602573757,8,2,2868,0.06736711990111247
6484,New Nightmare,1994.0,0,10,1,0.021997642645533333,8,2,3586,0.05067985166872682
6486,"The Beast from 20, 000 Fathoms",1953.0,0,8,1,0.0030141156955779706,8,0,1016,0.09270704573547588
6487,Joint Security Area,2000.0,0,0,1,0.011482152097290019,9,0,2615,0.06427688504326327
6488,A Nightmare on Elm Street 4: The Dream Master,1988.0,0,8,2,0.02131204403427668,8,2,2840,0.07911001236093942
6489,Starkweather,2004.0,0,0,2,0.00033589458027799237,8,2,455,0.05995055624227441
6490,Road Games,1981.0,0,8,1,0.002423964758281812,9,2,2864,0.054388133498145856
6491,Slums of Beverly Hills,1998.0,0,4,1,0.005090813384769475,8,2,3359,0.19653893695920888
6492,Saving Silverman,2001.0,0,4,2,0.016188737824329166,8,0,845,0.05686032138442521
6494,Crutch,2004.0,0,7,2,0.00027415821243971565,8,2,2924,0.06118665018541409
6495,Gummo,1997.0,0,4,1,0.013640081849426625,8,2,1284,0.06551297898640296
6496,The Work of Director Jonathan Glazer,2005.0,0,6,4,0.00012347273567655343,8,2,1784,0.07292954264524103
6497,Childstar,2004.0,0,4,2,0.00041875128448199534,0,2,885,0.05747836835599505
6500,"Steamboat Bill, Jr.",1928.0,0,0,1,0.005680558161750908,8,2,514,0.060568603213844247
6501,Killer Bud,2001.0,0,4,2,0.00018886454634735967,8,2,1889,0.05624227441285537
6502,The Pennsylvania Miners' Story,2002.0,0,7,2,6.985957413278681e-05,8,2,755,0.044499381953028425
6503,Once in a Lifetime,1994.0,0,7,1,0.00014499923235700518,8,2,2402,0.04202719406674907
6505,Wild Side,1995.0,0,0,2,0.0008988327764875418,7,2,891,0.04820766378244746
6506,The Quick and the Dead,1995.0,0,0,1,0.036305858212683416,8,0,3082,0.05624227441285537
6507,The Atomic Cafe,1982.0,0,6,1,0.0016469800762119217,8,2,1498,0.054388133498145856
6508,Kill!,1968.0,0,0,1,0.001123439430530746,6,4,1980,0.06242274412855376
6509,Point of Origin,2002.0,0,5,2,0.0005479102645647058,8,2,2523,0.05006180469715698
6511,The Day After Tomorrow,2004.0,0,0,1,0.1741631675955553,8,0,3018,0.04820766378244746
6512,Sidney Poitier: One Bright Light,2000.0,1,6,1,5.605012343211965e-05,8,2,2064,0.07045735475896167
6513,Chop Socky: Cinema Hong Kong,2003.0,0,6,1,7.026573444751231e-05,3,0,1369,0.055624227441285534
6514,Dazed and Confused,1993.0,0,4,1,0.07060487831030811,8,2,2874,0.07787391841779974
6515,Living Yoga: A.M./P.M. Yoga for Beginners,1998.0,0,10,1,6.09240472088257e-06,8,2,3372,0.05129789864029666
6516,The Filth and the Fury,2000.0,0,6,1,0.0023577606269815548,7,2,1857,0.02657601977750309
6518,Il Posto,1961.0,0,7,1,0.0021055350715370163,5,0,1004,0.07911001236093942
6519,Pollyanna,1960.0,0,4,1,0.003978340282736318,8,2,805,0.06798516687268231
6520,Invitation to the Dance,1956.0,0,2,1,0.0003480793897197575,8,2,1135,0.05871446229913473
6522,Shape of a Bear,1997.0,1,4,1,8.123206294510095e-07,10,1,1356,0.05067985166872682
6523,Walking Tall Part II,1975.0,0,0,1,0.0005166359203308419,8,2,933,0.014215080346106303
6524,The Third Wheel,2002.0,0,4,2,0.0019122027617276762,8,2,1798,0.06365883807169344
6525,The Guyver,1991.0,0,0,2,0.0020624820781761127,8,2,3134,0.05624227441285537
6526,Osmosis Jones,2001.0,0,2,1,0.013863470022525652,8,2,363,0.05933250927070457
6528,Sopranos Unauthorized: Shooting Sites Uncovered,2002.0,0,6,1,1.2590969756490645e-05,8,2,1606,0.0710754017305315
6529,Un paraíso bajo las estrellas,2000.0,0,4,2,6.214252815300222e-05,9,0,1176,0.05686032138442521
6530,House Calls,1978.0,0,4,1,0.0007465226584654776,8,0,1347,0.013597033374536464
6531,Road Rage: Part One,1998.0,1,5,1,3.5335947381118914e-05,7,2,423,0.05624227441285537
6533,Zoolander,2001.0,0,4,1,0.10311029445810498,2,2,287,0.05995055624227441
6534,Red Planet,2000.0,0,0,2,0.023038225371860076,8,2,218,0.04264524103831891
6535,Fellini: I'm a Born Liar,2002.0,0,6,1,0.0003574210769584441,1,0,679,0.05686032138442521
6536,The Magnificent Ambersons,1942.0,0,7,1,0.009630061062141716,8,2,2598,0.0519159456118665
6537,The Forsaken,2001.0,0,0,2,0.0034921663860098895,8,2,1404,0.029048207663782445
6538,Autumn Sonata,1978.0,0,7,4,0.012634428910166275,9,0,1379,0.06551297898640296
6539,The Naughty Stewardesses,1973.0,0,4,0,0.0001543409195956918,8,2,65,0.05995055624227441
6540,Kiss Them for Me,1957.0,0,4,2,0.0008131329500804603,8,2,3220,0.05933250927070457
6541,Mifune,1999.0,0,10,1,0.0031323083471630924,9,0,3338,0.14585908529048208
6542,High Heels and Low Lifes,2001.0,0,0,1,0.001416281017447835,7,2,2335,0.06674907292954263
6543,My Stepmother Is an Alien,1988.0,0,4,2,0.010439132409074922,8,2,2851,0.0630407911001236
6545,Anjaam,1994.0,0,7,1,0.0025344403638871494,4,3,2806,0.07231149567367119
6546,Battlefield Baseball,2003.0,0,0,2,0.0005901509372961583,6,4,3666,0.05500618046971569
6547,Alexander Nevsky,1938.0,0,0,1,0.004466138820721649,9,0,3146,0.06736711990111247
6548,That Was Then... This Is Now,1985.0,0,5,1,0.0009439165714220729,8,2,584,0.09579728059332508
6549,The Great White Hope,1970.0,0,7,1,0.0010097145424076048,8,0,2267,0.03584672435105068
6550,E-Dreams,2001.0,0,6,1,0.00010966328497588627,8,2,3627,0.060568603213844247
6551,The Russia House,1990.0,0,7,1,0.006292235595727519,8,0,1080,0.08590852904820764
6552,Lost Highway,1997.0,0,10,1,0.055321065667187364,1,2,776,0.061804697156983925
6553,The Sam Kinison Family Entertainment Hour,1991.0,0,6,1,0.0001039770405697292,8,2,3569,0.05500618046971569
6554,The Million Dollar Hotel,2000.0,0,7,2,0.00864390381798819,2,2,3621,0.0488257107540173
6556,K-Hole,2003.0,0,10,0,2.7618901401334317e-05,8,2,2380,0.06365883807169344
6557,Penny Serenade,1941.0,0,7,1,0.002730615795899568,8,2,1170,0.05995055624227441
6558,Napoleon and Samantha,1972.0,0,1,1,0.0003891015815070335,8,2,298,0.05809641532756489
6559,The Blood Oranges,1997.0,0,7,2,0.0001547470799104173,8,2,2762,0.05809641532756489
6560,Babylon 5: In the Beginning,1998.0,0,0,1,0.003153022523214093,8,2,2423,0.05686032138442521
